claim_no,policy_no,claim_date,months_as_customer,injury,property,vehicle,total,collision_type,number_of_vehicles_involved,age,insured_relationship,license_issue_date,date,hour,type,severity,number_of_witnesses,suspicious_activity
dda62cab-c74d-478f-8a2e-ef6d742366e8,102081277,2017-01-17,396,7120,14240,56960,78320,Rear Collision,4,27.0,not-in-family,04-11-2009,2017-01-13,12,Multi-vehicle Collision,Minor Damage,3,false
83271569-7cb4-43c0-b76d-3ab856dffc28,102061962,2016-09-30,186,14400,7200,64800,86400,Front Collision,1,41.0,not-in-family,21-01-2009,2016-09-27,19,Single Vehicle Collision,Total Loss,1,false
d099a180-f2bd-48d2-9f86-0e805c4787e1,102054598,2016-06-17,237,10220,5110,35770,51100,Side Collision,1,27.0,husband,02-06-2015,2016-05-04,20,Single Vehicle Collision,Major Damage,0,false
022ddd89-0234-41b4-963c-b252a3a102d5,102052202,2016-05-07,240,460,920,3680,5060,Side Collision,1,36.0,not-in-family,28-12-1997,2016-04-10,8,Vehicle Theft,Total Loss,0,false
79cbfc0b-6b47-47fd-a574-0465e56dd420,102066681,2016-12-05,65,16280,16280,73260,105820,Side Collision,4,26.0,husband,13-12-2011,2016-11-28,7,Multi-vehicle Collision,Major Damage,0,false
cfa79654-2dd8-492c-b3b4-73b4e552bfb6,102101779,2017-03-08,162,11460,5730,51570,68760,Front Collision,1,24.0,unmarried,11-12-2012,2017-03-08,18,Single Vehicle Collision,Minor Damage,1,false
52898069-8eb6-4b46-a135-d9e8b4955c2d,102054136,2016-06-18,169,18080,18080,72320,108480,Front Collision,1,30.0,wife,22-03-2009,2016-06-14,19,Single Vehicle Collision,Minor Damage,0,false
2a1fd8ff-637a-4177-ae5e-409d609b83fc,102079249,2017-01-17,257,14180,7090,49630,70900,Side Collision,1,27.0,other-relative,10-09-2014,2017-01-05,12,Vehicle Theft,Minor Damage,3,false
c24a1a9f-d33e-4227-a80e-d1ae9ff62c87,102137800,2019-11-28,31,7520,15040,60160,82720,Side Collision,4,44.0,not-in-family,19-05-2016,2019-11-27,23,Multi-vehicle Collision,Minor Damage,3,false
5ab5224f-77ba-4004-97c0-c718276b1862,102134870,2019-09-12,164,6560,6560,45920,59040,Rear Collision,1,31.0,husband,19-06-2011,2019-07-23,10,Single Vehicle Collision,Total Loss,3,false
d84e3651-933e-4b76-83b7-04620fbc0b10,102099837,2017-01-17,473,12990,4330,30310,47630,Side Collision,1,34.0,own-child,11-07-2005,2017-01-17,5,Single Vehicle Collision,Total Loss,1,false
4ad036be-e023-4c27-927e-ae126ef7d7f4,102058540/1,2016-09-30,270,5940,11880,41580,59400,null,1,35.0,not-in-family,04-01-2012,2016-09-04,13,Parked Car,Total Loss,1,true
f6ba4354-e26f-432c-8164-e667cf74f838,102075140,2017-01-17,128,15580,15580,54530,85690,Side Collision,4,55.0,not-in-family,13-10-1993,2017-01-13,1,Multi-vehicle Collision,Total Loss,2,false
891ca2c0-68a2-423c-a8c0-e69fa34f522d,102152733,2020-12-17,41,5440,5440,43520,54400,Rear Collision,1,35.0,other-relative,25-06-2012,2020-12-11,12,Single Vehicle Collision,Minor Damage,1,true
03c16f08-0f99-4cb7-8c80-5318ea849fa8,102103063,2017-04-05,78,6300,3150,25200,34650,null,4,30.0,other-relative,30-09-2009,2017-03-23,7,Multi-vehicle Collision,Major Damage,2,false
1f7bf39d-bf26-4ee3-8d45-d37b91cd9330,102091098,2017-01-17,101,6590,13180,59310,79080,Side Collision,1,40.0,husband,24-10-2004,2016-07-23,16,Single Vehicle Collision,Minor Damage,2,true
c0e280aa-7dfa-4ae1-83c8-587c1bd117ac,102148808,2020-09-01,284,14920,7460,59680,82060,Front Collision,1,23.0,wife,21-06-2016,2020-08-26,4,Single Vehicle Collision,Trivial Damage,3,false
758c3f48-1c64-4b56-819d-67e7fbf90612,102142163,2020-04-23,245,6990,13980,55920,76890,Rear Collision,1,29.0,own-child,26-03-2015,2020-04-18,17,Single Vehicle Collision,Total Loss,1,false
47e70663-2e06-4011-87f1-6a4566eec80b,102082536/1,2017-01-18,219,6340,6340,44380,57060,Rear Collision,4,43.0,own-child,10-02-2004,2016-12-17,6,Multi-vehicle Collision,Total Loss,0,false
922cb603-0c0e-4cfd-84aa-77b7fb0e6097,102150737,2020-10-18,124,14000,7000,56000,77000,null,1,40.0,other-relative,26-02-2008,2020-10-09,13,Single Vehicle Collision,Minor Damage,1,false
b3031914-39ad-463a-a461-7757318583bf,102072071,2017-01-18,279,1300,650,4550,6500,Side Collision,4,33.0,husband,06-09-2005,2016-06-06,3,Multi-vehicle Collision,Total Loss,1,false
5b22fc26-bba3-4beb-a42a-c60319417797,102146790,2020-07-10,360,5050,10100,45450,60600,Side Collision,4,55.0,not-in-family,15-09-1982,2020-07-03,17,Multi-vehicle Collision,Minor Damage,0,true
90dc80fc-cb83-47f6-af90-7c1debd0a962,102060932,2017-01-18,246,14740,14740,51590,81070,Front Collision,1,45.0,not-in-family,19-07-2005,2017-01-03,1,Single Vehicle Collision,Major Damage,0,false
a865caa1-83ef-42ad-bc34-a2ce3537977b,102147800,2020-08-05,32,7040,7040,42240,56320,Rear Collision,4,32.0,other-relative,07-11-2016,2020-07-22,4,Multi-vehicle Collision,Total Loss,2,false
fa0ac174-e890-4097-b8b7-aadd3bcaf0cc,102062719,2016-10-13,428,4680,9360,32760,46800,Rear Collision,4,33.0,own-child,22-01-2014,2016-08-30,0,Multi-vehicle Collision,Trivial Damage,2,false
cb9f0749-ca29-4739-80fa-ffe0219d78b2,102132528,2019-07-20,120,14000,7000,56000,77000,Rear Collision,4,37.0,other-relative,01-11-2008,2019-07-17,2,Multi-vehicle Collision,Total Loss,2,false
ea770b14-ab17-4885-98f9-5aed3e2608bb,102132972,2019-07-28,250,1460,730,5840,8030,Side Collision,1,48.0,husband,21-06-1999,2019-07-23,18,Vehicle Theft,Minor Damage,3,false
06023fa8-4fc0-413f-92eb-c8e5b35a6d5f,102055939,2016-06-24,107,12500,12500,43750,68750,Side Collision,1,26.0,not-in-family,07-01-2014,2016-06-20,13,Parked Car,Minor Damage,3,false
63437bc3-0fa2-44f8-b4fc-f0e1f5db7b6e,102147609,2020-07-31,253,9100,4550,31850,45500,Side Collision,1,28.0,other-relative,25-06-2008,2020-07-27,9,Vehicle Theft,Total Loss,1,true
cbcc04d2-2569-4709-bf16-0f1d1c7b8099,102096602,2017-01-18,149,8320,16640,66560,91520,Side Collision,4,40.0,husband,16-05-2010,2017-01-18,14,Multi-vehicle Collision,Major Damage,1,false
eb43a7fc-9bbf-4ec4-a4f8-09cee1796841,102111273,2017-11-27,204,5060,10120,40480,55660,Rear Collision,1,45.0,not-in-family,29-10-2007,2017-11-26,9,Parked Car,Total Loss,3,false
e9539736-dc75-4608-9966-838e9c06b72f,102060822,2016-09-15,386,13220,6610,59490,79320,Front Collision,4,30.0,other-relative,05-07-2012,2016-09-13,1,Multi-vehicle Collision,Trivial Damage,1,false
dc2493b0-d4ad-43f4-b71b-a720e52d94a2,102118536,2018-05-23,101,4830,4830,28980,38640,Front Collision,1,18.0,own-child,26-05-2016,2018-05-17,14,Parked Car,Minor Damage,3,false
af55ba74-6828-4515-8d73-c0751bb89790,102076073,2017-01-18,97,680,680,2380,3740,Rear Collision,4,27.0,own-child,10-03-2008,2017-01-13,4,Multi-vehicle Collision,Major Damage,2,false
f0df3877-7b89-4846-ba47-538f5f7f6e8f,102086592,2017-01-18,118,9900,9900,44550,64350,Rear Collision,1,24.0,own-child,19-01-2015,2017-01-18,17,Single Vehicle Collision,Minor Damage,2,false
9ee2d054-a602-4b74-baf8-f6486a158156,102076561,2017-01-18,332,11840,5920,35520,53280,Side Collision,1,55.0,own-child,24-04-2000,2017-01-17,12,Single Vehicle Collision,Total Loss,3,true
74e9227c-ff41-4c86-b863-6a0e220633d0,102136166,2019-10-16,214,1060,530,4240,5830,Rear Collision,4,35.0,own-child,27-04-2011,2019-10-04,9,Multi-vehicle Collision,Major Damage,2,false
c0f6c689-29f1-4b5e-9064-1e71dc7f3dec,102057290,2016-07-26,228,8340,8340,25020,41700,Rear Collision,1,25.0,other-relative,24-09-2009,2016-07-25,3,Single Vehicle Collision,Minor Damage,2,false
ac480a1e-f2d9-41c0-b827-234e584e9a3b,102068249,2016-12-16,380,6620,6620,26480,39720,Front Collision,1,20.0,other-relative,24-09-2014,2016-12-13,9,Single Vehicle Collision,Major Damage,2,false
c173e67c-1c60-4576-af42-d12d79d85a91,102057271,2016-08-10,337,11380,5690,34140,51210,Rear Collision,1,25.0,unmarried,27-06-2010,2016-08-09,7,Single Vehicle Collision,Minor Damage,2,false
aaa5225f-5838-4934-a310-1c1d879fedb9,102105214,2017-05-26,244,6240,12480,37440,56160,Rear Collision,4,22.0,unmarried,11-07-2012,2017-05-25,7,Multi-vehicle Collision,Minor Damage,1,false
8900e0fc-0132-49f2-bed4-08b36cf78ab1,102120661,2018-07-18,356,9280,9280,41760,60320,Front Collision,4,34.0,own-child,14-10-2010,2018-07-17,16,Multi-vehicle Collision,Major Damage,1,false
43400f1f-5352-4bab-9b63-f7bb1f405572,102152436,2020-12-05,396,13720,6860,61740,82320,Rear Collision,1,29.0,not-in-family,27-07-2005,2020-12-02,2,Single Vehicle Collision,Total Loss,1,false
a2d976d7-e2ba-462a-81a5-13d3117d2121,102147456,2020-07-28,210,8200,4100,32800,45100,null,1,32.0,own-child,19-03-2005,2020-07-22,13,Vehicle Theft,Minor Damage,0,false
86d26ded-3b16-458a-9a82-f8bb2696da81,102137194,2019-11-10,194,680,680,6120,7480,Rear Collision,4,38.0,not-in-family,10-09-2005,2019-11-07,23,Multi-vehicle Collision,Total Loss,1,false
22fe60e1-558d-46a3-8bf2-4eec871ee896,102142641,2020-03-25,2,5910,11820,35460,53190,Side Collision,4,30.0,not-in-family,20-01-2015,2020-03-23,0,Multi-vehicle Collision,Total Loss,1,false
04065656-7416-4d74-b49c-49f7e2f499e6,102152143,2020-11-27,440,6110,12220,42770,61100,Rear Collision,4,66.0,other-relative,26-09-1999,2020-11-19,20,Multi-vehicle Collision,Major Damage,1,false
6065de16-2b3d-4e95-acea-5b2a806d4e37,102104145,2017-05-23,160,6140,0,49120,55260,Rear Collision,1,60.0,wife,01-12-1982,2017-05-20,19,Single Vehicle Collision,Total Loss,3,false
f43f7be8-b70a-4c6b-829c-332021ed78f7,102095572,2017-01-22,293,5870,11740,46960,64570,null,4,27.0,own-child,01-09-2009,2017-01-16,20,Multi-vehicle Collision,Minor Damage,2,false
169b668e-2948-4876-9450-a36eb2b8a9c9,102146302,2020-06-28,238,3880,7760,31040,42680,Front Collision,4,26.0,not-in-family,28-12-2011,2019-10-08,10,Multi-vehicle Collision,Minor Damage,1,false
44578f49-69c0-4add-9ca9-e1a754be09a8,102146699,2020-08-03,238,3570,7140,32130,42840,Front Collision,4,59.0,other-relative,02-04-1994,2020-07-15,9,Multi-vehicle Collision,Minor Damage,2,false
561c2dfe-e598-4535-99c3-42017b0699be,102120174,2018-08-02,275,10840,10840,43360,65040,null,1,45.0,own-child,01-04-2013,2018-08-01,13,Vehicle Theft,Minor Damage,2,false
4b07e691-ee9c-4f76-8bfa-a75e5fe2aa28,102136731,2019-10-30,436,2850,5700,22800,31350,null,4,39.0,husband,20-12-2011,2019-07-13,1,Multi-vehicle Collision,Total Loss,0,false
8afd2768-6028-493d-9aa9-1e7759b36df1,102148387,2020-09-18,76,13000,13000,58500,84500,Side Collision,1,21.0,unmarried,23-03-2014,2020-09-15,0,Vehicle Theft,Major Damage,0,true
91d55ae7-673c-44cf-be8f-2e68bb20b65c,102110068,2017-10-04,144,3480,6960,24360,34800,Side Collision,4,28.0,own-child,22-08-2009,2017-09-30,4,Multi-vehicle Collision,Total Loss,3,false
3ebe0b15-c822-4cdf-a92f-cb9231ccc9a0,102050760,2016-04-01,70,590,590,4720,5900,Rear Collision,1,22.0,husband,28-03-2013,2016-04-01,2,Single Vehicle Collision,Trivial Damage,1,false
cd2d6eb3-d047-4848-a22e-8d4cb2c24f85,102061369,2016-09-22,75,10620,5310,42480,58410,Rear Collision,4,29.0,not-in-family,17-06-2015,2016-09-22,1,Multi-vehicle Collision,Minor Damage,2,false
cd7b05c1-2b51-4cd6-be1f-42b0d89cae7d,102122982,2018-10-06,176,4270,4270,34160,42700,null,4,36.0,other-relative,05-02-2006,2018-10-02,3,Multi-vehicle Collision,Total Loss,0,true
8891ccfe-db5a-4270-b4fd-0945ad2e1f49,102130241,2019-05-11,312,13720,13720,48020,75460,null,4,27.0,husband,24-03-2014,2019-05-05,3,Multi-vehicle Collision,Major Damage,2,false
8725a50b-06cd-433e-86b1-dd0a095a91fc,102107653,2017-07-23,237,280,280,1960,2520,Side Collision,1,36.0,husband,02-09-2009,2017-07-21,22,Single Vehicle Collision,Minor Damage,1,false
4c589611-9f60-4d9c-bb75-3438e8922e35,102113539,2017-12-30,141,5970,11940,53730,71640,Front Collision,4,32.0,not-in-family,21-05-2009,2017-12-21,20,Multi-vehicle Collision,Major Damage,0,true
adab9bce-4bde-45bf-9377-7597113570b9,102145712,2020-06-14,127,220,440,1980,2640,Side Collision,1,27.0,unmarried,24-12-2012,2020-05-19,6,Parked Car,Total Loss,0,false
87ccfb06-1b43-424a-bc0d-0b3aec9a82c6,102106457,2017-06-27,120,860,860,2580,4300,Front Collision,1,25.0,not-in-family,12-01-2012,2017-06-22,5,Parked Car,Major Damage,2,true
c1672c92-b88f-4e18-8d22-e9ee201bfb85,102148835,2020-09-03,224,13220,6610,59490,79320,Rear Collision,1,44.0,husband,24-08-2013,2020-08-18,4,Vehicle Theft,Total Loss,3,false
88f578dc-5f30-4b4b-9478-a1e116332317,102090205,2017-01-23,148,0,4730,33110,37840,Front Collision,4,36.0,own-child,18-11-2009,2016-12-12,6,Multi-vehicle Collision,Trivial Damage,3,false
fe5f79eb-ec1d-48f7-8789-60bcf3dbf07b,102058156,2016-08-09,271,10240,10240,40960,61440,Rear Collision,1,32.0,own-child,18-02-2007,2016-07-31,2,Parked Car,Major Damage,0,false
cad60b27-731f-4e33-a2ad-77204a00fa43,102084912,2017-01-23,93,6660,6660,46620,59940,Side Collision,4,33.0,husband,23-07-2014,2017-01-22,23,Multi-vehicle Collision,Total Loss,2,false
ea306e48-acbb-4d48-81a1-f4dd05d3175e,102049256,2016-01-25,107,600,600,4200,5400,Rear Collision,4,42.0,not-in-family,11-08-2015,2016-01-25,11,Multi-vehicle Collision,Minor Damage,0,false
3ae10d1a-8dc9-4d11-94f3-6d56eff868b9,102107800,2017-07-27,5,9600,4800,33600,48000,null,4,36.0,own-child,30-10-2008,2017-07-15,14,Multi-vehicle Collision,Major Damage,1,false
7dfc5b4f-9363-4fb5-bc14-a31c08b569bb,101618849,2020-11-04,217,9420,4710,37680,51810,Rear Collision,4,42.0,own-child,07-03-2000,2020-10-01,3,Multi-vehicle Collision,Minor Damage,0,false
ddcfaa5c-2e1d-48dc-92a2-6bd70bce4805,102091454,2017-01-23,245,900,1800,6300,9000,Side Collision,4,36.0,other-relative,04-04-2004,2017-01-23,3,Multi-vehicle Collision,Minor Damage,3,false
79102ef4-ab11-4449-90aa-2087f310399d,102077491,2017-01-23,93,4420,8840,30940,44200,Front Collision,1,23.0,own-child,16-06-2011,2017-01-22,14,Single Vehicle Collision,Major Damage,2,true
7db564ef-8839-49c7-9215-22056f017de3,102123501,2018-10-21,275,660,1320,4620,6600,Rear Collision,1,34.0,husband,12-12-2006,2018-10-21,4,Single Vehicle Collision,Minor Damage,0,false
0a6d0045-ad57-42ef-b881-98a4df716e6f,102128840,2019-03-28,85,590,1180,4720,6490,Rear Collision,1,45.0,unmarried,12-04-2006,2019-03-22,9,Single Vehicle Collision,Minor Damage,2,false
a61fb875-775f-4774-af09-bdf445c83552,102075909,2017-01-23,180,1120,1120,5040,7280,Front Collision,4,20.0,other-relative,09-11-2014,2016-11-02,12,Multi-vehicle Collision,Minor Damage,2,true
f87cdfba-0f5d-4c5c-a4a2-dbd6f8f51602,102141666,2020-03-04,270,560,1120,4480,6160,Front Collision,4,25.0,wife,15-11-2009,2020-03-02,9,Multi-vehicle Collision,Minor Damage,2,false
e281dabd-db50-49eb-ac8f-b5801e89bf8c,102090738,2017-01-23,125,5940,5940,41580,53460,Rear Collision,4,21.0,own-child,18-11-2013,2017-01-15,22,Multi-vehicle Collision,Major Damage,3,true
a4473604-1ead-44d8-baf9-d4609e130523,102108300,2017-08-06,143,11380,11380,39830,62590,Front Collision,4,44.0,own-child,22-08-2013,2017-08-05,6,Multi-vehicle Collision,Major Damage,0,false
59f2433b-72fd-4dd6-991f-e0f9a8a15f8a,102065190,2016-11-09,130,4010,8020,32080,44110,Rear Collision,4,38.0,not-in-family,08-06-2016,2016-11-07,2,Multi-vehicle Collision,Total Loss,2,true
894eb306-23e8-4dc6-810d-eff1b9a6037c,102120020,2018-06-30,20,12780,6390,51120,70290,Front Collision,1,30.0,own-child,31-03-2008,2018-06-29,13,Vehicle Theft,Minor Damage,1,true
9e6e741c-cfe8-45d2-aead-4156283cc625,102106510,2017-06-28,27,15120,7560,45360,68040,Rear Collision,4,38.0,not-in-family,25-06-2006,2017-06-21,3,Multi-vehicle Collision,Minor Damage,2,false
0d8b2ab8-52ca-436c-8c54-8837b8797cf5,102052670,2016-04-27,128,17370,5790,34740,57900,null,1,61.0,own-child,16-05-1995,2016-04-25,19,Single Vehicle Collision,Total Loss,0,false
d747c7a0-fddd-4945-9f5c-13fed2029554,102103314,2017-04-24,214,660,1320,5280,7260,Side Collision,4,31.0,husband,22-03-2004,2017-04-11,10,Multi-vehicle Collision,Minor Damage,2,false
f3b93b93-1d02-47be-9c86-a5738670e539,102069072,2016-12-25,473,840,420,2940,4200,Rear Collision,1,31.0,husband,17-08-2015,2016-12-23,17,Single Vehicle Collision,Total Loss,1,false
c7fccd63-a6fe-4f59-9e4b-96fc14e3fb6a,102123405,2018-10-19,460,14440,7220,50540,72200,Rear Collision,4,36.0,other-relative,18-11-2009,2018-10-17,5,Multi-vehicle Collision,Total Loss,2,true
062a224f-a1dd-49a7-8ebd-b0149b6c4403,102069780,2017-01-01,285,860,860,3870,5590,Side Collision,1,40.0,not-in-family,22-12-2015,2016-12-31,6,Single Vehicle Collision,Major Damage,1,true
f03004ad-4306-4fb8-a6a7-c9f933d84f4d,102152973,2020-12-24,259,6060,12120,42420,60600,Rear Collision,4,42.0,husband,01-07-2003,2020-12-17,12,Multi-vehicle Collision,Minor Damage,1,true
46f4c4a0-9317-4fc7-9c53-860e37106d33,102080898,2017-01-24,252,4770,9540,33390,47700,Side Collision,1,32.0,not-in-family,03-05-2010,2017-01-23,4,Parked Car,Minor Damage,2,true
7e0bd863-8303-49ee-bc4c-c772ee2f96e8,102143706,2020-04-18,80,0,10520,47340,57860,Side Collision,1,39.0,own-child,10-06-2000,2020-04-17,6,Single Vehicle Collision,Minor Damage,2,false
83f2f5a9-9833-4e62-b469-a388001ca2de,102128566,2019-03-21,362,13280,13280,53120,79680,null,4,31.0,not-in-family,08-05-2013,2019-03-21,15,Multi-vehicle Collision,Minor Damage,0,false
11710e22-0f6d-416d-9827-0cb6fc4fc1e5,102144141,2020-05-06,219,12380,12380,49520,74280,Side Collision,1,28.0,not-in-family,23-02-2015,2020-03-23,16,Single Vehicle Collision,Major Damage,2,false
ce5419a2-395c-4010-ab32-67f6494f6535,102123040,2018-10-09,63,12460,6230,49840,68530,Side Collision,1,29.0,other-relative,02-03-2014,2018-05-13,9,Single Vehicle Collision,Total Loss,2,false
a7d0eb17-a024-43f2-8a2b-a80217ffa5d9,102115712,2018-04-18,475,11000,5500,44000,60500,Front Collision,1,27.0,wife,19-07-2007,2018-04-04,16,Single Vehicle Collision,Minor Damage,2,false
978a79bd-981d-41dc-901a-b800d3c4625f,102108280,2017-08-06,85,1080,540,4320,5940,Front Collision,4,34.0,wife,20-05-2006,2017-08-05,17,Multi-vehicle Collision,Minor Damage,3,false
6e30eb1c-0ade-4587-b6a5-af3651b8519c,102083686,2017-01-25,160,13520,6760,40560,60840,Front Collision,1,40.0,not-in-family,18-07-2006,2017-01-24,14,Single Vehicle Collision,Total Loss,3,false
69ad40fc-bd33-4544-baae-9d4689a4182c,102063843,2016-10-25,269,1000,500,3500,5000,Side Collision,1,40.0,own-child,05-02-2015,2016-06-14,6,Single Vehicle Collision,Major Damage,1,false
081416fc-d381-41dd-bc1e-8b1faf8dee48,102152927,2020-12-23,186,3670,7340,25690,36700,null,1,29.0,husband,31-12-2013,2020-12-12,2,Single Vehicle Collision,Minor Damage,2,true
112ee6c7-a804-469b-91d4-e2d6a021b836,102139280/1,2020-01-08,153,16560,16560,57960,91080,Rear Collision,1,35.0,other-relative,26-04-2005,2019-12-18,1,Vehicle Theft,Major Damage,0,false
aaa27c8d-046d-4b13-9fc8-6eff93ee88f2,102061420,2016-09-23,287,4240,2120,12720,19080,null,1,29.0,unmarried,15-05-2016,2016-09-21,16,Single Vehicle Collision,Minor Damage,1,false
ffcfa22f-281c-44e8-a63f-b007f6b51f72,102118300,2018-05-09,460,12760,6380,57420,76560,Side Collision,4,33.0,not-in-family,05-05-2010,2018-05-06,17,Multi-vehicle Collision,Total Loss,0,true
b2ff2305-a4cd-431e-8703-08a4c9e06d40,102055852,2016-07-07,163,14380,14380,50330,79090,Rear Collision,4,48.0,own-child,12-10-2003,2016-07-04,2,Multi-vehicle Collision,Trivial Damage,3,false
635b7407-064d-42cc-9599-51e0abe426a4,102085567,2017-01-26,77,9420,4710,37680,51810,null,4,47.0,not-in-family,15-09-2014,2017-01-12,4,Multi-vehicle Collision,Minor Damage,2,false
798777c1-c3b3-445f-819d-131cf92acd10,102102085,2017-03-11,39,9020,4510,31570,45100,Front Collision,4,22.0,wife,22-04-2014,2017-03-07,6,Multi-vehicle Collision,Total Loss,0,false
a3aa450f-88d0-4ff9-83e1-c236df91d60d,102114253,2018-02-07,130,4680,9360,42120,56160,Side Collision,4,22.0,unmarried,26-06-2007,2018-01-11,14,Multi-vehicle Collision,Major Damage,3,false
1fce6e33-750a-4f27-9d5c-c5e6e0befcb4,102148325,2020-08-20,322,5050,10100,45450,60600,Rear Collision,1,51.0,other-relative,20-03-2002,2020-08-20,23,Single Vehicle Collision,Major Damage,1,false
c7176eee-97f3-471c-ba9d-549f5c0afe65,102146739,2020-07-20,135,4080,4080,28560,36720,Front Collision,1,34.0,other-relative,30-11-2008,2020-07-11,17,Parked Car,Minor Damage,0,false
2afbd169-1d1e-4195-812b-3965ce53797e,102125781,2019-02-15,203,410,410,2870,3690,Side Collision,1,38.0,other-relative,11-11-1996,2019-02-12,5,Single Vehicle Collision,Total Loss,1,true
6144aaeb-8059-4b37-89dd-d3bb764647e8,102099574,2017-01-26,160,6000,6000,42000,54000,Rear Collision,4,30.0,other-relative,06-09-2016,2017-01-25,19,Multi-vehicle Collision,Minor Damage,3,false
b3391031-5165-4d81-b26c-750c79f71d3f,102064622,2017-01-26,232,1300,650,4550,6500,Front Collision,4,33.0,husband,11-12-2015,2017-01-21,16,Multi-vehicle Collision,Major Damage,0,false
1b3e2785-7c19-46b4-89a5-725416cdf4e0,102153349,2021-02-08,289,0,960,3360,4320,Side Collision,4,39.0,wife,04-11-2009,2021-02-02,17,Multi-vehicle Collision,Minor Damage,1,false
18e0e1ea-6709-49cd-a8c5-7926124bdbd5,102086943,2017-01-29,440,1000,1000,4000,6000,Front Collision,4,46.0,own-child,22-04-2007,2017-01-23,20,Multi-vehicle Collision,Trivial Damage,2,false
60c24694-c421-4619-b68d-745c85b4cda0,102051418,2016-04-18,112,5680,5680,39760,51120,Front Collision,1,28.0,wife,27-03-2014,2016-04-09,15,Single Vehicle Collision,Total Loss,1,false
95dc8c58-5fce-4d1e-89a0-13a83c9ccbee,102148266,2020-09-17,159,860,860,3870,5590,Side Collision,4,42.0,own-child,06-03-2013,2020-09-13,20,Multi-vehicle Collision,Major Damage,0,false
3dd250df-fc0b-4445-ad13-15b73c9415dd,102112203,2018-01-06,156,5470,10940,43760,60170,null,4,21.0,not-in-family,09-06-2014,2017-10-15,14,Multi-vehicle Collision,Major Damage,2,false
26e0e6ef-65ce-4bc4-827e-6fdc00ac73c1,102125984,2019-03-05,133,1120,1120,5040,7280,Rear Collision,1,21.0,husband,09-06-2014,2018-12-12,14,Parked Car,Minor Damage,1,false
